#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:allgenes_concatenated_withoutgroup_namedbysubspecies" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:allgenes_concatenated_withoutgroup_namedbysubspecies">
#                    <taxonset id="TaxonSet.allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="kappa1Prior.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution">
#            <parameter id="kappa1.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution">
#            <parameter id="kappa2.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution" x="@popSize.t:allgenes_concatenated_withoutgroup_namedbysubspecies">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution">
#            <parameter id="proportionInvariant.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="x" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@allgenes_concatenated_withoutgroup_namedbysubspecies" id="treeLikelihood.allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:allgenes_concatenated_withoutgroup_namedbysubspecies">
#            <siteModel id="SiteModel.s:allgenes_concatenated_withoutgroup_namedbysubspecies" proportionInvariant="@proportionInvariant.s:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="shape">1.0</parameter>
#                <substModel id="tn93.s:allgenes_concatenated_withoutgroup_namedbysubspecies" kappa1="@kappa1.s:allgenes_concatenated_withoutgroup_namedbysubspecies" kappa2="@kappa2.s:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:allgenes_concatenated_withoutgroup_namedbysubspecies" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	proportionInvariant	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
8073000	-4577.470883985452	-4833.982686356078	256.5118023706267	-4833.982686356078	0.063345521542126	8.801656889356007	7.214369387959566	0.0	0.019148738757887553	259.73808879197117	0.2905973148857807	0.30209370364404553	0.12648058438511822	0.2808283970850554
8074000	-4576.8462870824205	-4827.013094324855	250.16680724243423	-4827.013094324855	0.05961729667403928	10.850633346198823	7.214369387959566	0.0	0.017902522121768148	253.70647086867717	0.2905973148857807	0.30209370364404553	0.12648058438511822	0.2808283970850554
8075000	-4570.224870388583	-4821.390073203609	251.1652028150256	-4821.390073203609	0.06283566349302934	10.850633346198823	7.5798926591108655	0.0	0.019038410186085382	254.84746403107602	0.2905973148857807	0.30209370364404553	0.12648058438511822	0.2808283970850554
8076000	-4576.192743087322	-4822.951145979792	246.7584028924706	-4822.951145979792	0.059538292746224956	10.06525497204175	7.5798926591108655	0.0	0.02164275979569534	250.4289874502858	0.2905973148857807	0.30209370364404553	0.12648058438511822	0.2808283970850554
8077000	-4566.813937983841	-4822.459849568246	255.64591158440436	-4822.459849568246	0.06283083480511366	11.219164015141235	7.5798926591108655	0.0	0.019587058574833338	259.4199293653641	0.2905973148857807	0.30209370364404553	0.12648058438511822	0.2808283970850554
8078000	-4563.575453150237	-4821.693247009565	258.11779385932783	-4821.693247009565	0.05700332350310677	11.219164015141235	7.5798926591108655	0.0	0.01611852007844065	261.6969114952397	0.2905973148857807	0.30209370364404553	0.12648058438511822	0.2808283970850554
8079000	-4570.131892806976	-4820.049186733164	249.91729392618845	-4820.049186733164	0.06564466823496667	11.219164015141235	8.059794243038441	0.0	0.02326946369369153	253.96647029368216	0.2905973148857807	0.30209370364404553	0.12648058438511822	0.2808283970850554
8080000	-4570.484707099678	-4823.041616481643	252.5569093819649	-4823.041616481643	0.061962397190510554	9.379818135468836	8.059794243038441	0.0	0.01496155221500957	255.83316476278947	0.2905973148857807	0.30209370364404553	0.14199952133817634	0.26530946013199724
8081000	-4582.6853151101095	-4830.853834721923	248.16851961181374	-4830.853834721923	0.06415497765818662	9.379818135468836	8.059794243038441	0.0	0.018450138767871584	251.6543631595387	0.2905973148857807	0.30209370364404553	0.14199952133817634	0.26530946013199724
8082000	-4583.167865731164	-4828.933790406954	245.76592467579053	-4828.933790406954	0.061173177221097524	9.379818135468836	9.392540129198343	0.0	0.026025428930934232	249.86273914124564	0.2905973148857807	0.30209370364404553	0.14199952133817634	0.26530946013199724
8083000	-4567.190660799423	-4828.200883315247	261.0102225158232	-4828.200883315247	0.05481628162679861	9.379818135468836	9.392540129198343	0.0	0.013770157941049948	264.4704666680301	0.2905973148857807	0.30209370364404553	0.12998357310848774	0.27732540836168584
8084000	-4567.676357509817	-4819.873220152979	252.196862643163	-4819.873220152979	0.06704694965010122	13.541329013314314	9.392540129198343	0.0	0.022207362320443954	256.83641764755623	0.2905973148857807	0.30209370364404553	0.12998357310848774	0.27732540836168584
8085000	-4563.075398636541	-4822.22992490906	259.15452627251904	-4822.22992490906	0.05715999590705175	13.541329013314314	9.392540129198343	0.0	0.018209426191139234	263.59559678955424	0.30438541814601244	0.2893502147833349	0.12893895870896666	0.27732540836168584
8086000	-4560.797685621594	-4824.471464476631	263.673778855037	-4824.471464476631	0.06274775505052745	13.216936314758664	8.720808943171493	0.0	0.013244707520664752	267.61620445006537	0.30977243766381884	0.2839631952655285	0.12893895870896666	0.27732540836168584
8087000	-4558.533235042571	-4817.314800894926	258.7815658523549	-4817.314800894926	0.06562453292161681	9.894795983547402	8.720808943171493	0.0	0.01759670421269661	262.45242224992893	0.30977243766381884	0.2839631952655285	0.12893895870896666	0.27732540836168584
8088000	-4563.039973322331	-4825.141169417055	262.10119609472326	-4825.141169417055	0.0573685652992691	9.894795983547402	7.368726615657027	0.0	0.018146693404358736	265.51775828187414	0.30977243766381884	0.2839631952655285	0.12893895870896666	0.27732540836168584
8089000	-4573.8486251093345	-4829.830473192636	255.9818480833016	-4829.830473192636	0.05942861958397978	9.894795983547402	7.368726615657027	0.0	0.018451529658185382	259.4150691832693	0.30977243766381884	0.2839631952655285	0.12893895870896666	0.27732540836168584
8090000	-4577.581215796529	-4829.546704456448	251.96548865991878	-4829.546704456448	0.06538048085231313	9.894795983547402	7.368726615657027	0.0	0.017050937509707886	255.31976767265837	0.30977243766381884	0.2839631952655285	0.12893895870896666	0.27732540836168584
8091000	-4580.197627549586	-4827.917915498945	247.72028794935903	-4827.917915498945	0.06098844310919901	13.014417722992842	10.526697988130634	0.0	0.021685251941491873	252.46470077900543	0.30977243766381884	0.2839631952655285	0.12893895870896666	0.27732540836168584
8092000	-4577.036903185488	-4823.51405449428	246.47715130879158	-4823.51405449428	0.06374861527610301	13.299324948353279	10.526697988130634	0.0	0.01995308491906331	251.18182584266154	0.3171838808127487	0.27655175211659866	0.12893895870896666	0.27732540836168584
8093000	-4583.644102133414	-4828.165684662973	244.52158252955914	-4828.165684662973	0.06055116140937284	13.299324948353279	10.526697988130634	0.0	0.02005177885331725	249.2311911701939	0.3171838808127487	0.27655175211659866	0.12893895870896666	0.27732540836168584
8094000	-4558.689359709859	-4824.102840060825	265.41348035096553	-4824.102840060825	0.06126547405710007	11.486878404316226	10.317759835892785	0.0	0.016699450739863373	269.61434454182677	0.3171838808127487	0.27655175211659866	0.12893895870896666	0.27732540836168584
8095000	-4554.12923365373	-4820.715873231051	266.58663957732114	-4820.715873231051	0.06991149306007385	11.486878404316226	9.092323957374218	0.0	0.01625514613574015	270.53128158244965	0.3171838808127487	0.27655175211659866	0.12893895870896666	0.27732540836168584
8096000	-4543.752458112537	-4813.327951267526	269.5754931549895	-4813.327951267526	0.06484433429046832	11.486878404316226	9.092323957374218	0.0	0.014653848606211311	273.41642862065834	0.3171838808127487	0.27655175211659866	0.12893895870896666	0.27732540836168584
8097000	-4543.663756473552	-4814.730797793205	271.06704131965273	-4814.730797793205	0.05595378647654702	11.486878404316226	9.458005615849101	0.0	0.016257673527740338	275.08223785917494	0.3171838808127487	0.27655175211659866	0.12893895870896666	0.27732540836168584
8098000	-4563.686391440008	-4817.151213976224	253.46482253621605	-4817.151213976224	0.0626412246213394	11.486878404316226	9.458005615849101	0.0	0.012007542291811986	257.17698903799715	0.3171838808127487	0.28066873844529516	0.12893895870896666	0.27320842203298934
8099000	-4567.820425667673	-4825.813994450788	257.9935687831156	-4825.813994450788	0.0619847091100657	11.486878404316226	9.458005615849101	0.0	0.01724650353334897	262.0678097374431	0.3171838808127487	0.28066873844529516	0.12893895870896666	0.27320842203298934
8100000	-4572.21393641461	-4831.889335408854	259.67539899424423	-4831.889335408854	0.059805304503025326	11.486878404316226	9.458005615849101	0.0	0.016263433693026984	263.6909497754168	0.3171838808127487	0.28066873844529516	0.12893895870896666	0.27320842203298934
8101000	-4565.207155817565	-4822.585663295624	257.37850747805896	-4822.585663295624	0.05908602656501541	13.290094107342155	9.458005615849101	0.0	0.016131485200312785	261.67302353810754	0.3171838808127487	0.28066873844529516	0.12893895870896666	0.27320842203298934
8102000	-4565.688795631423	-4821.369929612079	255.68113398065591	-4821.369929612079	0.060070384395861535	10.890537557669349	9.458005615849101	0.0	0.019789074456876495	259.79132126618157	0.3171838808127487	0.28066873844529516	0.12893895870896666	0.27320842203298934
8103000	-4561.631586473881	-4821.16810486624	259.5365183923595	-4821.16810486624	0.06835117945645224	10.890537557669349	9.458005615849101	0.0	0.016193286324307644	263.4461724195022	0.3171838808127487	0.28066873844529516	0.12893895870896666	0.27320842203298934
8104000	-4560.939544312417	-4815.731437892035	254.7918935796182	-4815.731437892035	0.06843088960626423	10.890537557669349	9.990694995946095	0.0	0.01538170404595962	258.7496070042771	0.3171838808127487	0.28066873844529516	0.12893895870896666	0.27320842203298934
8105000	-4561.366521294198	-4814.34387251479	252.97735122059242	-4814.34387251479	0.06064937965789386	10.890537557669349	9.990694995946095	0.0	0.018499332089662684	257.1196205192561	0.3171838808127487	0.27981571355728996	0.12979198359697186	0.27320842203298934
8106000	-4566.61311236211	-4816.26581754256	249.65270518045048	-4816.26581754256	0.061596235753420554	10.507549757204973	7.885834874516153	0.0	0.015225328292163571	253.11724562115677	0.3171838808127487	0.27981571355728996	0.12979198359697186	0.27320842203298934
8107000	-4551.18958106122	-4818.543170091309	267.3535890300883	-4818.543170091309	0.0600464466885794	10.507549757204973	7.885834874516153	0.0	0.014805531214226272	270.7901699363686	0.3171838808127487	0.27981571355728996	0.12979198359697186	0.27320842203298934
8108000	-4555.606883598942	-4818.3073543349365	262.70047073599443	-4818.3073543349365	0.06362269833968215	10.507549757204973	7.885834874516153	0.0	0.014760545434479855	266.13400857267874	0.3171838808127487	0.27981571355728996	0.12979198359697186	0.27320842203298934
8109000	-4549.805011405147	-4820.565868062083	270.7608566569362	-4820.565868062083	0.06282644926156636	10.507549757204973	7.885834874516153	0.0	0.016735911712257308	274.31999353412476	0.3171838808127487	0.27981571355728996	0.12979198359697186	0.27320842203298934
8110000	-4558.839493485177	-4820.46785543072	261.6283619455431	-4820.46785543072	0.05842863937106086	11.057291542421043	7.885834874516153	0.0	0.017638414140116434	265.3359783370511	0.3171838808127487	0.27981571355728996	0.12979198359697186	0.27320842203298934
8111000	-4562.243405437813	-4819.0586202423665	256.8152148045538	-4819.0586202423665	0.06376730569155582	11.057291542421043	7.885834874516153	0.0	0.019853153754480747	260.6411149247106	0.3171838808127487	0.27981571355728996	0.12979198359697186	0.27320842203298934
8112000	-4556.831417013582	-4817.9787816580465	261.1473646444644	-4817.9787816580465	0.05967157107611645	11.057291542421043	7.885834874516153	0.0	0.015260238920799364	264.7101525731938	0.3171838808127487	0.27981571355728996	0.12979198359697186	0.27320842203298934
8113000	-4545.915749930382	-4815.58668404789	269.6709341175087	-4815.58668404789	0.05666800023456272	11.057291542421043	9.493800676433157	0.0	0.01701852944939979	273.6658579459868	0.3171838808127487	0.27981571355728996	0.12979198359697186	0.27320842203298934
8114000	-4567.784732030669	-4824.065298843578	256.2805668129088	-4824.065298843578	0.06551196319015239	9.82507752111387	9.493800676433157	0.0	0.012391625854314019	259.738426088922	0.3110201999562924	0.27981571355728996	0.1359556644534282	0.27320842203298934
8115000	-4572.317258862108	-4832.809420786327	260.4921619242183	-4832.809420786327	0.06521532530017095	10.51536734149605	9.756601273596303	0.0	0.014906094307381986	264.3093823651242	0.3110201999562924	0.27981571355728996	0.1359556644534282	0.27320842203298934
8116000	-4573.5671891841175	-4832.194543865602	258.62735468148435	-4832.194543865602	0.058390777718443566	10.51536734149605	9.756601273596303	0.0	0.014875427413856548	262.4425156638675	0.3110201999562924	0.27981571355728996	0.1359556644534282	0.27320842203298934
8117000	-4587.874518529382	-4834.400364570709	246.52584604132733	-4834.400364570709	0.06082128634981695	11.325367725915738	9.756601273596303	0.0	0.01849573515028997	250.69905602948072	0.3110201999562924	0.27981571355728996	0.1359556644534282	0.27320842203298934
8118000	-4579.306770777399	-4830.403604190878	251.0968334134791	-4830.403604190878	0.06067318897992745	10.952374176866506	9.756601273596303	0.0	0.018148466447026924	255.1873735860154	0.3110201999562924	0.27981571355728996	0.1359556644534282	0.27320842203298934
8119000	-4573.291460282228	-4826.918551894684	253.62709161245624	-4826.918551894684	0.06713114010818878	10.952374176866506	9.756601273596303	0.0	0.017848230743256158	257.7009501064165	0.3110201999562924	0.27981571355728996	0.1359556644534282	0.27320842203298934
8120000	-4565.255082002749	-4822.251963586133	256.9968815833839	-4822.251963586133	0.05937374988325282	10.541011476672463	9.756601273596303	0.0	0.017354702462218163	260.97074196582156	0.3110201999562924	0.27981571355728996	0.1359556644534282	0.27320842203298934
8121000	-4575.343275649459	-4830.871936818876	255.52866116941604	-4830.871936818876	0.06645300142497677	10.541011476672463	7.727110814961125	0.0	0.015542689300960625	258.9857049975266	0.3110201999562924	0.27981571355728996	0.1359556644534282	0.27320842203298934
8122000	-4563.238797125652	-4828.39237295542	265.1535758297677	-4828.39237295542	0.061808541995568095	10.541011476672463	8.622766803882875	0.0	0.015489056441577465	268.7940122112332	0.3229947740096021	0.27981571355728996	0.12398109040011847	0.27320842203298934
8123000	-4560.475793889262	-4824.547396556281	264.07160266701874	-4824.547396556281	0.06531740092383258	10.541011476672463	8.622766803882875	0.0	0.01902493545331248	267.91765582095917	0.3229947740096021	0.27981571355728996	0.12398109040011847	0.27320842203298934
8124000	-4553.240914707077	-4822.392559830161	269.15164512308434	-4822.392559830161	0.0611295994801552	10.054419645211606	8.622766803882875	0.0	0.01786165602785315	272.84706443231846	0.3229947740096021	0.27981571355728996	0.12398109040011847	0.27320842203298934
8125000	-4553.275144746244	-4818.398940778318	265.1237960320742	-4818.398940778318	0.06877112679561351	10.054419645211606	8.622766803882875	0.0	0.014200623819873304	268.58984494205356	0.3229947740096021	0.27981571355728996	0.12398109040011847	0.27320842203298934
8126000	-4560.7883226341955	-4824.679273314858	263.8909506806624	-4824.679273314858	0.06227834733221307	10.054419645211606	8.622766803882875	0.0	0.013906507438872454	267.3360705876759	0.3229947740096021	0.27981571355728996	0.12398109040011847	0.27320842203298934
8127000	-4574.997264011837	-4827.622778482575	252.62551447073804	-4827.622778482575	0.06773532150907172	10.054419645211606	8.622766803882875	0.0	0.01907982141368224	256.3869087922045	0.3229947740096021	0.27981571355728996	0.12398109040011847	0.27320842203298934
8128000	-4559.45728465568	-4825.415466130807	265.95818147512665	-4825.415466130807	0.05922375568536999	10.054419645211606	8.622766803882875	0.0	0.013431913003634404	269.36857793344194	0.30445431788131905	0.27981571355728996	0.140842026854384	0.27488794170700687
8129000	-4572.145960552404	-4825.6626225422	253.51666198979513	-4825.6626225422	0.05905952092300187	10.054419645211606	8.622766803882875	0.0	0.01986298825365588	257.31828311839774	0.30445431788131905	0.27981571355728996	0.140842026854384	0.27488794170700687
8130000	-4573.722756744931	-4830.259560809352	256.5368040644205	-4830.259560809352	0.060564422685760747	10.054419645211606	9.725182173704312	0.0	0.01643275150995862	260.362677466868	0.30445431788131905	0.27981571355728996	0.140842026854384	0.27488794170700687
8131000	-4567.0748504598205	-4825.150014790761	258.07516433094037	-4825.150014790761	0.06178769189964694	9.834703205366951	9.725182173704312	0.0	0.016370426889229645	261.8568026415511	0.30445431788131905	0.27981571355728996	0.140842026854384	0.27488794170700687
8132000	-4564.3618488738175	-4820.988778595076	256.62692972125814	-4820.988778595076	0.056815064358862175	9.834703205366951	8.201361049582026	0.0	0.013584085401352286	259.92183476243025	0.30445431788131905	0.27981571355728996	0.140842026854384	0.27488794170700687
8133000	-4571.273229909256	-4822.83131660683	251.55808669757465	-4822.83131660683	0.060428328607110296	9.834703205366951	8.201361049582026	0.0	0.016188330128358082	255.02838344249557	0.30445431788131905	0.27981571355728996	0.140842026854384	0.27488794170700687
8134000	-4569.725624653798	-4822.289966506385	252.56434185258703	-4822.289966506385	0.06014964027381369	9.834703205366951	8.828357449807182	0.0	0.01625715062894492	256.1663519729766	0.30445431788131905	0.27981571355728996	0.140842026854384	0.27488794170700687
8135000	-4592.382226163224	-4836.963619039054	244.58139287582995	-4836.963619039054	0.06419278039648335	9.12696212759297	8.828357449807182	0.0	0.021675656042637523	248.33669617694795	0.32024302704095237	0.26402700439765664	0.140842026854384	0.27488794170700687
8136000	-4576.760353231562	-4833.567214815362	256.80686158380024	-4833.567214815362	0.05177175066076768	9.249108483101322	9.451234301019111	0.0	0.018632469911389685	260.55559914265814	0.31932760613097927	0.26494242530762974	0.140842026854384	0.27488794170700687
8137000	-4577.670258528815	-4830.947256769204	253.27699824038854	-4830.947256769204	0.05583428980255421	10.074360279392183	9.451234301019111	0.0	0.019524990177781518	257.2273089546879	0.31932760613097927	0.26494242530762974	0.140842026854384	0.27488794170700687
8138000	-4588.328913712939	-4829.230598969551	240.90168525661167	-4829.230598969551	0.06578908229120464	10.074360279392183	9.451234301019111	0.0	0.020473691008071386	244.89944147470968	0.31932760613097927	0.26494242530762974	0.140842026854384	0.27488794170700687
8139000	-4567.502813543826	-4819.117249788686	251.61443624486043	-4819.117249788686	0.06005626666670133	10.074360279392183	10.02598953178596	0.0	0.01902725216366796	255.64615724813396	0.31932760613097927	0.26494242530762974	0.140842026854384	0.27488794170700687
8140000	-4556.158560721227	-4818.1783960674975	262.0198353462698	-4818.1783960674975	0.06354407722946416	10.074360279392183	10.02598953178596	0.0	0.015545169247492094	265.84943400466943	0.31973606466046056	0.26494242530762974	0.13036387626598217	0.28495763376592737
8141000	-4557.154346842366	-4821.170481894963	264.0161350525973	-4821.170481894963	0.0578164832849101	10.134913275924577	10.02598953178596	0.0	0.01823782893169295	268.0165100165442	0.31973606466046056	0.26494242530762974	0.13036387626598217	0.28495763376592737
8142000	-4559.685660555623	-4817.872976530423	258.1873159748002	-4817.872976530423	0.05885232609663876	10.134913275924577	10.02598953178596	0.0	0.018414505981896322	262.19733171165	0.31973606466046056	0.26494242530762974	0.13060040494892364	0.2847211050829859
8143000	-4560.873263961857	-4823.495884748292	262.6226207864347	-4823.495884748292	0.06166608814274684	10.134913275924577	7.906050610138379	0.0	0.01915430710148564	266.25409989171703	0.31973606466046056	0.26494242530762974	0.13060040494892364	0.2847211050829859
8144000	-4557.323137537922	-4820.23849799136	262.9153604534386	-4820.23849799136	0.06078492624579557	10.134913275924577	10.22947703909493	0.0	0.01694844262078758	266.87941920672955	0.31973606466046056	0.26494242530762974	0.13060040494892364	0.2847211050829859
8145000	-4572.228995015276	-4823.809145335411	251.58015032013444	-4823.809145335411	0.0705667818859386	9.409043282649806	9.666059887424346	0.0	0.013016698944547505	255.04145111475862	0.31973606466046056	0.26494242530762974	0.13060040494892364	0.2847211050829859
8146000	-4579.118089366024	-4830.827160136969	251.70907077094517	-4830.827160136969	0.06500627453844261	9.409043282649806	9.666059887424346	0.0	0.01874346597317082	255.53498370847183	0.31973606466046056	0.26494242530762974	0.13060040494892364	0.2847211050829859
8147000	-4547.430582520356	-4818.465031405725	271.03444888536916	-4818.465031405725	0.0637643561721328	9.409043282649806	9.666059887424346	0.0	0.014947966733087705	274.63409189875557	0.31973606466046056	0.26494242530762974	0.13060040494892364	0.2847211050829859
8148000	-4558.944662211056	-4821.1670202440555	262.2223580329993	-4821.1670202440555	0.06375953362296839	11.284764291262626	9.666059887424346	0.0	0.015751145039240275	266.2111522270709	0.30611547161811137	0.26494242530762974	0.14422099799127283	0.2847211050829859
8149000	-4567.258921612655	-4826.799296757417	259.5403751447618	-4826.799296757417	0.07098931565932252	8.457701920789653	8.663491043077286	0.0	0.013199932032882	262.6334165478807	0.30611547161811137	0.26494242530762974	0.14422099799127283	0.2847211050829859
8150000	-4535.813468151874	-4817.1288314862595	281.3153633343854	-4817.1288314862595	0.05596251750337417	10.358841957388421	8.663491043077286	0.0	0.013837035532674695	284.81875791035543	0.30611547161811137	0.26494242530762974	0.14422099799127283	0.2847211050829859
8151000	-4550.147592910435	-4817.095161656149	266.9475687457136	-4817.095161656149	0.06443043827893952	10.358841957388421	8.663491043077286	0.0	0.015248628088373746	270.54810412764186	0.30611547161811137	0.2869365479619223	0.12222687533698023	0.2847211050829859
8152000	-4554.249713992207	-4817.617779473598	263.36806548139094	-4817.617779473598	0.06096087290360767	10.358841957388421	8.663491043077286	0.0	0.01648679901301691	267.04667132660137	0.30611547161811137	0.2869365479619223	0.13656192618498114	0.270386054234985
8153000	-4552.378060317089	-4821.739529778671	269.3614694615816	-4821.739529778671	0.05803478345007176	10.358841957388421	8.663491043077286	0.0	0.01644291521645467	273.037410004431	0.30611547161811137	0.2869365479619223	0.13656192618498114	0.270386054234985
8154000	-4558.494065771602	-4823.682899064478	265.188833292876	-4823.682899064478	0.06432406294208612	11.278657334237453	8.663491043077286	0.0	0.01743733905738258	269.08372059119347	0.30611547161811137	0.2869365479619223	0.13656192618498114	0.270386054234985
8155000	-4560.530816432818	-4826.161503070446	265.6306866376279	-4826.161503070446	0.06242524871926486	11.278657334237453	8.663491043077286	0.0	0.015447337020821668	269.40439673346657	0.30611547161811137	0.2869365479619223	0.13656192618498114	0.270386054234985
8156000	-4562.685630808288	-4819.475066944627	256.7894361363389	-4819.475066944627	0.06462143723874304	11.278657334237453	8.663491043077286	0.0	0.01826446226775525	260.73066682403265	0.30611547161811137	0.2869365479619223	0.13656192618498114	0.270386054234985
8157000	-4552.008593625741	-4812.622970988331	260.6143773625903	-4812.622970988331	0.06459290188357346	11.278657334237453	8.663491043077286	0.0	0.01570437724929171	264.4045903102355	0.30611547161811137	0.2869365479619223	0.13656192618498114	0.270386054234985
8158000	-4555.700631642389	-4823.489554155432	267.78892251304336	-4823.489554155432	0.059188148578107676	11.278657334237453	8.663491043077286	0.0	0.014055983717800846	271.46824417400944	0.3149640744055115	0.2780879451745222	0.13656192618498114	0.270386054234985
8159000	-4569.9696819117435	-4834.144984969193	264.1753030574487	-4834.144984969193	0.061950595624439046	11.278657334237453	8.663491043077286	0.0	0.01495178148056489	267.9164069812283	0.3149640744055115	0.2780879451745222	0.13656192618498114	0.270386054234985
8160000	-4567.297936249406	-4824.304579230594	257.00664298118744	-4824.304579230594	0.06139360184727108	11.278657334237453	9.557488591438595	0.0	0.015552309764599452	260.9612727309327	0.3149640744055115	0.2780879451745222	0.13656192618498114	0.270386054234985
8161000	-4569.438244771759	-4819.670427016528	250.23218224476895	-4819.670427016528	0.06433519849646088	11.278657334237453	9.557488591438595	0.0	0.020591926165571563	254.46750189426263	0.3149640744055115	0.2780879451745222	0.13656192618498114	0.270386054234985
8162000	-4562.38531636301	-4820.3436500077605	257.9583336447507	-4820.3436500077605	0.05814077155909772	11.278657334237453	9.557488591438595	0.0	0.014765249714045817	261.8610306566045	0.3149640744055115	0.2780879451745222	0.13656192618498114	0.270386054234985
8163000	-4563.888991865345	-4819.04021740618	255.15122554083516	-4819.04021740618	0.06464254903514038	11.278657334237453	9.517157875439088	0.0	0.01868408809390093	259.2816925645391	0.3024484358092816	0.29060358377075207	0.13656192618498114	0.270386054234985
8164000	-4546.794753270638	-4820.206566421678	273.4118131510405	-4820.206566421678	0.055661685697140674	11.278657334237453	9.517157875439088	0.0	0.015828379284339424	277.37641240328594	0.3024484358092816	0.29060358377075207	0.12846482563584186	0.27848315478412433
8165000	-4557.040551898543	-4819.636130581451	262.5955786829084	-4819.636130581451	0.06303353084564184	12.462262052685693	9.517157875439088	0.0	0.014517398302178122	266.66757857338536	0.28287951161001296	0.2951662290598308	0.1434711045460318	0.27848315478412433
8166000	-4581.95638239894	-4833.394757491674	251.43837509273402	-4833.394757491674	0.0633232851575352	12.462262052685693	10.051963266364371	0.0	0.019585524569182177	255.90929180390668	0.2906417510399326	0.2951662290598308	0.1434711045460318	0.27072091535420467
8167000	-4585.182106830027	-4833.599861877907	248.41775504788026	-4833.599861877907	0.06620807914509746	12.462262052685693	10.051963266364371	0.0	0.022003136231202192	253.00506600722386	0.2906417510399326	0.2951662290598308	0.1434711045460318	0.27072091535420467
8168000	-4567.592176758418	-4825.109167173402	257.5169904149845	-4825.109167173402	0.06761991443057346	12.462262052685693	10.051963266364371	0.0	0.016444106300418676	261.81308350857023	0.3293368764156424	0.2858063141592408	0.11413589407091203	0.27072091535420467
8169000	-4561.487134239688	-4824.439606432996	262.9524721933073	-4824.439606432996	0.061058680622299064	12.462262052685693	10.051963266364371	0.0	0.018030554995934416	267.3406659720349	0.3293368764156424	0.2858063141592408	0.11413589407091203	0.27072091535420467
